Individual,ID,Date,Date2,Time,Latitude,Longitude,Fix,CRC,Time_complete,Time_complete_local,Data_type,Species,Metal,Capture_ID,Island,Time_complete_local_deployment,Latitude_deployment,Longitude_deployment,Comment
Lyanne,ID 283452,29/12/2024,12/29/2024,11:01:20,-62.0977287,-57.9187851,3D,OK,12/29/2024 11:01,12/29/2024 8:01,GPS,Brown skua,63576,WDL24-SKU-003,Penguin Island,12/27/2024 11:16,-62.09756585,-57.91934984,Logger 283452; Lyanne; full band details: BBL;USFWS;MD20708; (1517); 63676
Lyanne,ID 283452,29/12/2024,12/29/2024,12:01:04,-62.0977554,-57.9187851,3D,OK,12/29/2024 12:01,12/29/2024 9:01,GPS,Brown skua,63576,WDL24-SKU-003,Penguin Island,12/27/2024 11:16,-62.09756585,-57.91934984,Logger 283452; Lyanne; full band details: BBL;USFWS;MD20708; (1517); 63676
Lyanne,ID 283452,29/12/2024,12/29/2024,13:00:48,-62.0977287,-57.918808,3D,OK,12/29/2024 13:00,12/29/2024 10:00,GPS,Brown skua,63576,WDL24-SKU-003,Penguin Island,12/27/2024 11:16,-62.09756585,-57.91934984,Logger 283452; Lyanne; full band details: BBL;USFWS;MD20708; (1517); 63676
Lyanne,ID 283452,29/12/2024,12/29/2024,13:44:29,-62.131,-57.688,A0,OK,12/29/2024 13:44,12/29/2024 10:44,Argos,Brown skua,63576,WDL24-SKU-003,Penguin Island,12/27/2024 11:16,-62.09756585,-57.91934984,Logger 283452; Lyanne; full band details: BBL;USFWS;MD20708; (1517); 63676
Lyanne,ID 283452,29/12/2024,12/29/2024,14:00:32,-62.0977554,-57.918808,3D,OK,12/29/2024 14:00,12/29/2024 11:00,GPS,Brown skua,63576,WDL24-SKU-003,Penguin Island,12/27/2024 11:16,-62.09756585,-57.91934984,Logger 283452; Lyanne; full band details: BBL;USFWS;MD20708; (1517); 63676
Lyanne,ID 283452,29/12/2024,12/29/2024,15:00:16,-62.0977554,-57.9188347,3D,OK,12/29/2024 15:00,12/29/2024 12:00,GPS,Brown skua,63576,WDL24-SKU-003,Penguin Island,12/27/2024 11:16,-62.09756585,-57.91934984,Logger 283452; Lyanne; full band details: BBL;USFWS;MD20708; (1517); 63676
Lyanne,ID 283452,29/12/2024,12/29/2024,16:00:00,-62.0977287,-57.918808,3D,OK,12/29/2024 16:00,12/29/2024 13:00,GPS,Brown skua,63576,WDL24-SKU-003,Penguin Island,12/27/2024 11:16,-62.09756585,-57.91934984,Logger 283452; Lyanne; full band details: BBL;USFWS;MD20708; (1517); 63676
Lyanne,ID 283452,29/12/2024,12/29/2024,16:59:44,-62.097702,-57.9179382,3D,OK,12/29/2024 16:59,12/29/2024 13:59,GPS,Brown skua,63576,WDL24-SKU-003,Penguin Island,12/27/2024 11:16,-62.09756585,-57.91934984,Logger 283452; Lyanne; full band details: BBL;USFWS;MD20708; (1517); 63676
Lyanne,ID 283452,29/12/2024,12/29/2024,17:59:28,-62.0977287,-57.918808,3D,OK,12/29/2024 17:59,12/29/2024 14:59,GPS,Brown skua,63576,WDL24-SKU-003,Penguin Island,12/27/2024 11:16,-62.09756585,-57.91934984,Logger 283452; Lyanne; full band details: BBL;USFWS;MD20708; (1517); 63676
Lyanne,ID 283452,29/12/2024,12/29/2024,18:59:12,-62.097702,-57.9187851,3D,OK,12/29/2024 18:59,12/29/2024 15:59,GPS,Brown skua,63576,WDL24-SKU-003,Penguin Island,12/27/2024 11:16,-62.09756585,-57.91934984,Logger 283452; Lyanne; full band details: BBL;USFWS;MD20708; (1517); 63676
Lyanne,ID 283452,29/12/2024,12/29/2024,19:58:56,-62.0974464,-57.9176331,3D,OK,12/29/2024 19:58,12/29/2024 16:58,GPS,Brown skua,63576,WDL24-SKU-003,Penguin Island,12/27/2024 11:16,-62.09756585,-57.91934984,Logger 283452; Lyanne; full band details: BBL;USFWS;MD20708; (1517); 63676
Lyanne,ID 283452,29/12/2024,12/29/2024,20:04:56,-62.101,-58.004,A0,OK,12/29/2024 20:04,12/29/2024 17:04,Argos,Brown skua,63576,WDL24-SKU-003,Penguin Island,12/27/2024 11:16,-62.09756585,-57.91934984,Logger 283452; Lyanne; full band details: BBL;USFWS;MD20708; (1517); 63676
Lyanne,ID 283452,29/12/2024,12/29/2024,20:58:40,-62.097702,-57.918808,3D,OK,12/29/2024 20:58,12/29/2024 17:58,GPS,Brown skua,63576,WDL24-SKU-003,Penguin Island,12/27/2024 11:16,-62.09756585,-57.91934984,Logger 283452; Lyanne; full band details: BBL;USFWS;MD20708; (1517); 63676
Lyanne,ID 283452,29/12/2024,12/29/2024,21:22:50,-62.113,-58.007,A1,OK,12/29/2024 21:22,12/29/2024 18:22,Argos,Brown skua,63576,WDL24-SKU-003,Penguin Island,12/27/2024 11:16,-62.09756585,-57.91934984,Logger 283452; Lyanne; full band details: BBL;USFWS;MD20708; (1517); 63676
Lyanne,ID 283452,29/12/2024,12/29/2024,22:02:40,-62.097702,-57.9188347,3D,OK,12/29/2024 22:02,12/29/2024 19:02,GPS,Brown skua,63576,WDL24-SKU-003,Penguin Island,12/27/2024 11:16,-62.09756585,-57.91934984,Logger 283452; Lyanne; full band details: BBL;USFWS;MD20708; (1517); 63676
Lyanne,ID 283452,29/12/2024,12/29/2024,23:00:53,-62.096,-57.912,A3,OK,12/29/2024 23:00,12/29/2024 20:00,Argos,Brown skua,63576,WDL24-SKU-003,Penguin Island,12/27/2024 11:16,-62.09756585,-57.91934984,Logger 283452; Lyanne; full band details: BBL;USFWS;MD20708; (1517); 63676
Simon,ID 283450,29/12/2024,12/29/2024,0:00:00,-63.2953987,-56.4842606,3D,OK,12/29/2024,12/28/2024 21:00,GPS,Brown skua,NA,WDL24-SKU-001,Joinville,12/20/2024 9:20,-63.29476459,-56.48409057,"Logger 283450, Simon"
Simon,ID 283450,29/12/2024,12/29/2024,0:59:44,-63.2949104,-56.4851837,3D,OK,12/29/2024 0:59,12/28/2024 21:59,GPS,Brown skua,NA,WDL24-SKU-001,Joinville,12/20/2024 9:20,-63.29476459,-56.48409057,"Logger 283450, Simon"
Simon,ID 283450,29/12/2024,12/29/2024,1:34:46,-63.288,-56.484,AA,OK,12/29/2024 1:34,12/28/2024 22:34,Argos,Brown skua,NA,WDL24-SKU-001,Joinville,12/20/2024 9:20,-63.29476459,-56.48409057,"Logger 283450, Simon"
Simon,ID 283450,29/12/2024,12/29/2024,1:59:28,-63.2938385,-56.4853363,3D,OK,12/29/2024 1:59,12/28/2024 22:59,GPS,Brown skua,NA,WDL24-SKU-001,Joinville,12/20/2024 9:20,-63.29476459,-56.48409057,"Logger 283450, Simon"
Simon,ID 283450,29/12/2024,12/29/2024,2:28:00,-63.204,-56.018,A0,OK,12/29/2024 2:28,12/28/2024 23:28,Argos,Brown skua,NA,WDL24-SKU-001,Joinville,12/20/2024 9:20,-63.29476459,-56.48409057,"Logger 283450, Simon"
Simon,ID 283450,29/12/2024,12/29/2024,2:59:12,-63.294632,-56.484417,3D,OK,12/29/2024 2:59,12/28/2024 23:59,GPS,Brown skua,NA,WDL24-SKU-001,Joinville,12/20/2024 9:20,-63.29476459,-56.48409057,"Logger 283450, Simon"
Simon,ID 283450,29/12/2024,12/29/2024,3:55:15,-63.264,-56.328,A1,OK,12/29/2024 3:55,12/29/2024 0:55,Argos,Brown skua,NA,WDL24-SKU-001,Joinville,12/20/2024 9:20,-63.29476459,-56.48409057,"Logger 283450, Simon"
Simon,ID 283450,29/12/2024,12/29/2024,3:58:56,-63.2946548,-56.4841843,3D,OK,12/29/2024 3:58,12/29/2024 0:58,GPS,Brown skua,NA,WDL24-SKU-001,Joinville,12/20/2024 9:20,-63.29476459,-56.48409057,"Logger 283450, Simon"
Simon,ID 283450,29/12/2024,12/29/2024,4:58:40,-63.294632,-56.4841614,3D,OK,12/29/2024 4:58,12/29/2024 1:58,GPS,Brown skua,NA,WDL24-SKU-001,Joinville,12/20/2024 9:20,-63.29476459,-56.48409057,"Logger 283450, Simon"
Simon,ID 283450,29/12/2024,12/29/2024,5:07:40,-63.289,-56.456,A1,OK,12/29/2024 5:07,12/29/2024 2:07,Argos,Brown skua,NA,WDL24-SKU-001,Joinville,12/20/2024 9:20,-63.29476459,-56.48409057,"Logger 283450, Simon"
Simon,ID 283450,29/12/2024,12/29/2024,6:02:40,-63.294632,-56.4841614,3D,OK,12/29/2024 6:02,12/29/2024 3:02,GPS,Brown skua,NA,WDL24-SKU-001,Joinville,12/20/2024 9:20,-63.29476459,-56.48409057,"Logger 283450, Simon"
